probe value
3350
2032
1387
2766
3366
1602
747
2168
2801
1564
1018
2555
3238
1782
1293
3041
3633
2261
1877
3532
3920
2079
1293
2964
3565
1911
956
2539
3123
1633
1015
2674
3372
1870
1216
2941
3681
2211
1645
3207
3656
1934
1235
2849
3340
1611
813
2267
3114
1681
1084
2600
3238
1764
1305
3258
4032
2459
1700
3256
3845
2299
1497
2986
3343
1755
999
2366
3100
1520
938
2597
3240
1736
1252
3054
3859
2267
1517
3184
3769
2136
1459
2976
3626
1778
907
2421
3297
1783
1197
2799
3457
1919
1404
3264
3969
2403
1756
3234
3927
2147
1326
2807
3397
1820
889
2265
2775
1324
918
2639
3243
1698
1061
3001
3856
2265
1573
3255
3769
2299
1403
2873
3447
1733
1001
2594
3189
1667
996
2685
3488
1917
1280
3048
3911
2295
1607
3147
3755
2078
1313
2786
3364
1503
729
2343
3055
1470
819
2568
3384
1848
1175
3010
3931
2497
1695
3157
3913
2379
1582
3067
3555
1742
990
2633
3320
1791
1007
2639
3527
1995
1382
3035
3870
2441
1607
3186
3799
2145
1393
2830
3441
1786
767
2345
3182
1668
1006
2637
3488
2041
1346
3087
3932
2522
1802
3400
4095
2393
1308
2861
3716
2204
1053
2371
3086
1719
1181
2580
3255
1850
1244
3010
3754
2164
1449
3079
3776
2117
1190
2754
3453
1683
649
2308
3236
1763
1005
2462
3429
2027
1356
3150
4071
2688
1861
3237
3962
2296
1594
3083
3589
1774
833
2358
3296
1727
972
2386
3208
1836
1173
2855
3748
2243
1525
2901
3759
2139
1349
2772
3322
1848
997
2427
3228
1722
1067
2617
3495
2020
1455
3238
3967
2464
1649
3158
3885
2271
1412
2770
3381
1719
813
2198
3113
1575
802
2373
3165
1907
1331
2839
3619
2332
1616
3137
3802
2090
1299
2835
3544
1864
993
2570
3303
1726
1079
2705
3595
2105
1419
2840
3792
2454
1772
3247
3728
2153
1388
2777
3332
1549
656
2373
3190
1518
698
2283
3183
2036
1223
2880
3704
2419
1783
3234
3815
2264
1554
2938
3618
1817
993
2619
3250
1863
1209
2656
3415
1831
1156
3079
3871
2454
1599
3046
3700
2087
1261
2839
3410
1722
777
2155
3078
1629
946
2448
3291
1872
1307
3029
3842
2448
1806
3327
3933
2264
1438
2969
3508
1838
1060
2605
3355
1683
897
2573
3479
2055
1349
2946
3786
2359
1541
3116
3833
2193
1333
2875
3462
1713
834
2439
3284
1804
988
2631
3443
2053
1327
3067
4088
2729
1893
3195
3683
2218
1547
2967
3600
1808
720
2305
3076
1703
969
2497
3335
1846
1140
2765
3662
2326
1627
3069
3617
2033
1140
2774
3555
1701
838
2288
3184
1764
1034
2689
3494
1980
1271
3039
3973
2507
1695
3111
3847
2266
1304
2706
3461
1748
840
2358
3120
1630
780
