probe value
3352
1033
2733
3292
1702
1404
3247
3837
2255
1699
3334
3827
2026
1441
3102
3499
1806
1004
2403
3020
1609
1131
2842
3293
1735
1451
3328
3871
2160
1555
3306
3915
2184
1433
2867
3379
1721
978
2525
3106
1621
1094
2716
3275
1825
1329
3052
3717
2264
1676
3175
3587
1969
1498
3054
3250
1509
867
2461
3013
1293
748
2524
3365
1798
1253
2844
3558
2260
1762
3171
3636
2120
1501
2913
3250
1488
994
2648
3027
1526
950
2761
3395
1808
1377
3068
3859
2474
1713
3146
3559
2102
1713
3037
3272
1640
1039
2523
2954
1475
1149
2813
3281
1709
1319
3175
3816
2322
1636
3116
3710
2253
1702
3080
3264
1540
1015
2601
2899
1425
1027
2713
3218
1746
1299
3094
3823
2291
1654
3149
3582
2071
1497
2955
3338
1582
916
2485
3049
1512
1073
2698
3213
1780
1353
3185
3860
2325
1753
3225
3830
2295
1676
3161
3370
1767
1172
2642
3123
1564
1214
2827
3285
1766
1447
3172
3782
2230
1700
3235
3705
2093
1534
2931
3235
1561
1006
2633
3135
1470
1045
2750
3365
1913
1570
3179
3750
2225
1670
3250
3686
2098
1432
2913
3263
1535
1065
2591
2982
1500
1046
2775
3312
1722
1424
3261
3831
2181
1622
3250
3781
2179
1561
3019
3425
1701
983
2519
3182
1612
1178
2744
3297
1795
1418
3134
3916
2384
1737
3237
3667
2129
1582
3001
3366
1564
1024
2531
3093
1548
1031
2794
3416
1899
1464
3135
3765
2216
1685
3192
3698
2067
1407
2932
3252
1467
844
2539
3019
1412
882
2680
3274
1750
1250
3123
3924
2256
1512
3163
3811
2281
1532
2963
3297
1685
992
2507
3074
1460
979
2641
3333
1828
1336
3182
3820
2316
1717
3303
3797
2140
1514
2898
3446
1711
862
2470
3116
1629
1053
2536
3211
1866
1420
3087
3696
2191
1671
3315
3745
2069
1474
2960
3448
1687
943
2524
3275
1692
980
2567
3255
1849
1405
3071
3817
2259
1645
3245
3782
2130
1482
2961
3452
1673
831
2460
3234
1729
1037
2542
3334
2017
1513
3178
3825
2322
1740
3213
3742
2305
1588
3081
3483
1698
978
2477
3280
1717
990
2632
3255
1924
1375
3059
3828
2439
1809
3167
3663
2191
1556
3028
3428
1693
858
2361
3098
1629
1001
2513
3266
1857
1427
3096
3707
2254
1649
3131
3647
2127
1488
2947
3347
1765
987
2455
3084
1557
1086
2641
3276
1834
1326
3053
3815
2309
1586
3101
3732
2096
1490
2830
3360
1731
918
2381
3050
1648
1107
2573
3250
1839
1468
3192
3743
2328
1700
3246
3751
2125
1518
2936
3436
1664
828
2423
3145
1740
1135
2592
3190
1793
1348
3059
3762
2317
1679
3184
3668
2044
1440
2982
3454
1653
845
2432
3033
1590
960
2516
3271
1865
1343
3030
3677
2287
1720
3181
3761
2167
1415
2975
3348
1622
885
2461
3082
1515
988
2608
3250
1784
1352
3174
3949
2365
1632
3127
3671
2145
1511
3052
3557
1657
816
2367
3114
1688
1097
2649
3348
1750
1349
3018
3770
2446
1673
3080
3558
2045
1521
3004
3424
1634
804
2494
3191
1672
1019
2566
3283
1764
1220
3023
3795
2286
1502
3071
3738
2163
1527
2865
3314
1623
991
2577
3173
1603
980
2602
3284
1670
1297
3279
4050
2288
1512
3057
3893
2364
1429
2964
3552
1770
935
2481
3258
1826
1090
2470
3274
1810
1352
3161
3851
2300
1536
3179
3855
2195
1391
2887
