probe value
3452
2985
3314
1742
1517
3357
3754
2153
1849
3375
3508
1872
1550
3089
3066
1253
887
2671
2943
1180
899
2608
3102
1614
1426
3390
3702
2112
1758
3299
3719
2154
1786
3253
3098
1369
1240
3077
3282
1408
1111
2857
3141
1761
1640
3488
3799
1883
1554
3273
3632
1881
1519
2985
3025
1335
903
2748
2976
1278
1006
2561
3097
1604
1556
3485
3831
2034
1636
3259
3647
2141
1824
3235
3098
1284
981
2811
3057
1415
1024
2644
3211
1613
1601
3377
3620
1932
1493
3175
3579
1939
1553
2967
2974
1240
1010
2752
3027
1394
1064
2839
3316
1806
1679
3367
3686
2241
1975
3509
3648
2036
1891
3376
3342
1387
1013
2875
3189
1499
1085
2746
3017
1562
1644
3371
3693
2031
1667
3322
3581
1956
1605
3104
3114
1329
1031
2755
3072
1508
1203
2833
3028
1742
1819
3591
3800
2133
1790
3412
3665
2008
1696
3223
3183
1424
960
2665
3174
1428
1094
2533
2755
1528
1690
3450
3535
1951
1674
3461
3586
1913
1723
3237
3279
1373
1071
2824
3127
1413
1201
2833
3213
1818
1715
3435
3713
2024
1801
3406
3635
1979
1577
3063
3027
1205
1040
2775
2970
1290
845
2549
3101
1595
1520
3250
3464
1914
1574
3231
3586
1952
1724
3170
3093
1346
1135
2883
3230
1427
995
2687
3109
1761
1697
3335
3552
1890
1698
3438
3458
1774
1531
3169
3073
1150
841
2648
3136
1368
1053
2777
3126
1593
1582
3477
3807
2170
1832
3417
3734
2075
1827
3339
3311
1524
1266
3088
3229
1367
1158
2963
3362
1672
1414
3401
3821
2187
1605
3190
3473
1920
1612
2971
3072
1288
1017
2738
2864
1182
893
2787
3342
1622
1499
3476
3793
2113
1691
3320
3878
2179
1499
3051
3091
1455
1095
2688
3102
1444
1014
2718
3132
1640
1545
3345
3672
1918
1492
3314
3803
2074
1439
2999
3171
1427
979
2585
3018
1641
1152
2806
3200
1826
1729
3490
3841
2157
1873
3541
3744
2035
1628
3174
3401
1579
953
2637
3071
1501
1079
2615
3067
1613
1499
3225
3730
2093
1576
3264
3547
1983
1436
3038
3365
1634
1174
2838
3122
1597
1337
2901
3304
1733
1639
3521
3882
1966
1523
3378
3818
2136
1446
2897
3115
1342
830
2545
3030
1395
859
2395
2985
1706
1550
3366
3730
1934
1632
3332
3826
2105
1518
3241
3488
1662
1101
2732
3210
1789
1201
2729
3185
1789
1675
3352
3760
2080
1657
3293
3611
2007
1467
2909
2959
1268
827
2438
2929
1363
873
2535
3007
1507
1462
3281
3855
2185
1590
3200
3702
2284
1769
3204
3188
1538
1241
2837
3138
1485
1170
2772
3019
1688
1595
3371
3811
2108
1586
3248
3511
1960
1436
2871
3087
1269
888
2533
2912
1445
1040
2616
2964
1643
1569
3439
3738
2004
1700
3419
3844
2176
1644
3056
3293
1565
1054
2812
3100
1451
1122
2709
3204
1706
1609
3472
3776
2021
1653
3192
3589
2093
1559
3137
3186
1305
885
2789
3272
1657
1173
2749
3250
1784
1745
3519
3906
2321
1775
3375
3728
2107
1686
3296
3321
1453
965
2625
3088
1487
963
2535
3048
1664
1462
3295
3547
1896
1583
3253
3552
1832
1513
3112
3195
1404
955
2875
3220
1415
930
2737
3407
1939
1687
3387
3835
2109
1607
3369
3665
2047
1552
3038
3167
1275
855
2679
3126
1415
776
2445
3083
1648
1503
3156
3622
1951
1510
3290
3660
2175
1653
3069
3231
1467
1085
2815
3171
1497
1048
2813
3360
1772
1541
3374
3858
2096
1597
3168
3628
1969
1446
2899
3075
1273
915
2649
2947
1346
842
2560
3124
1592
1464
3243
3736
2008
1500
3346
3899
2235
1533
3037
3277
1532
1132
2745
3267
1620
973
2678
3205
1853
1612
3335
3636
1988
1531
3256
3774
2019
1443
2884
3051
1478
892
2566
3056
1372
919
2700
3084
1717
1455
3366
3967
2153
1657
3327
3898
2266
1533
2972
3333
1632
1210
2825
3147
1379
1004
2723
3238
1671
1340
3196
3763
2060
1435
3179
3734
1942
1403
2886
3232
1493
857
2541
3108
1481
1023
2595
3255
2045
1633
3360
3847
2185
1784
3412
3775
2259
1662
3162
3481
1495
859
2681
3120
1543
845
2429
3086
1599
1412
3156
3653
2034
1410
3083
3628
2199
1558
3011
3270
1481
910
2680
3294
1739
1080
2649
3281
1896
1622
3357
3871
